label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	2443	6016640	636131000	565749	812810	0.881	0.9991	0.9141	0.9987	0.9141	0.9979	0.8963	0.8972	46.2754	00:00:46	661.05	1080.55	656.86	657.96	654.18	1.56	0	25113	10763	35876	8942369	18009752	mouse	17	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1895	6016600	629796000	565745	812853	0.880978	0.999103	0.914051	0.998711	0.914051	0.997836	0.896273	0.89721	47.4989	00:00:47	664.72	1080.4	661.02	661.88	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	17	closed	t	0.945	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2418	6022440	636124000	572315	807011	0.8818	0.9991	0.9132	0.9987	0.9132	0.9979	0.8963	0.8973	41.2761	00:00:41	193.66	609.78	189.96	190.97	664.41	0.01	0	25113	10763	35876	8942369	18009752	mouse	18	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1879	6022420	630111000	572312	807028	0.881831	0.999093	0.913217	0.998721	0.913217	0.997836	0.896297	0.89725	40.2054	00:00:40	206.3	622.29	202.74	203.62	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	18	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2395	6022540	636122000	574504	806914	0.8818	0.9991	0.9129	0.9987	0.9129	0.9979	0.8962	0.8971	45.5379	00:00:45	205.98	622.16	198.23	200.88	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	19	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1905	6023870	630395000	574499	805582	0.882043	0.999089	0.912933	0.998724	0.912933	0.997836	0.896265	0.897222	39.6935	00:00:39	214.9	631.05	210.14	211.42	670.28	0.01	0	25113	10763	35876	8942369	18009752	mouse	19	closed	t	0.95	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2409	6034080	636109000	587507	795367	0.8835	0.9991	0.9113	0.9988	0.9113	0.9979	0.8962	0.8972	49.6503	00:00:49	668.84	1084.72	665.2	666.21	676.13	0.02	0	25113	10763	35876	8942369	18009752	mouse	20	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1864	6034060	630774000	587505	795389	0.883535	0.999069	0.911274	0.998741	0.911274	0.997833	0.896205	0.89719	40.2038	00:00:40	211.78	627.7	208.23	209.33	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	20	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2405	6028680	636117000	579713	800773	0.8827	0.9991	0.9123	0.9987	0.9123	0.9979	0.8963	0.8973	43.1315	00:00:43	188.39	604.5	184.95	186.01	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	21	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1850	6028640	630318000	579707	800812	0.882741	0.999081	0.912277	0.998731	0.912277	0.997835	0.896296	0.897266	49.0662	00:00:49	667.88	1083.54	664.24	665.33	676.12	1.56	0	25113	10763	35876	8942369	18009752	mouse	21	closed	t	0.945	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2428	6022440	636122000	573978	807007	0.8818	0.9991	0.913	0.9987	0.913	0.9979	0.8962	0.8971	42.9597	00:00:42	179.34	595.35	174.74	175.97	656.77	0.01	0	25113	10763	35876	8942369	18009752	mouse	22	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1922	6023400	630288000	573978	806053	0.881974	0.99909	0.912999	0.998723	0.912999	0.997836	0.896262	0.897218	47.7339	00:00:47	668.13	1083.8	664.42	665.41	676.09	1.56	0	25113	10763	35876	8942369	18009752	mouse	22	closed	t	0.95	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2404	6024970	636120000	576583	804479	0.8822	0.9991	0.9127	0.9987	0.9127	0.9979	0.8962	0.8972	44.3761	00:00:44	163.77	579.88	155.94	157.69	645.77	0.01	0	25113	10763	35876	8942369	18009752	mouse	23	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1871	6026340	630642000	576579	803112	0.882405	0.999087	0.912678	0.998728	0.912678	0.997838	0.896324	0.897286	41.6841	00:00:41	186.49	602.43	179.78	181.81	650.79	0.01	0	25113	10763	35876	8942369	18009752	mouse	23	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2425	6023460	636123000	572913	805994	0.882	0.9991	0.9131	0.9987	0.9131	0.9979	0.8964	0.8973	54.6336	00:00:54	668.72	1084.71	665.13	666.06	676.13	0.02	0	25113	10763	35876	8942369	18009752	mouse	24	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1882	6023510	630182000	572916	805940	0.881991	0.999092	0.913148	0.998723	0.913148	0.997837	0.896344	0.897299	42.0911	00:00:42	187.83	603.85	179.92	181.7	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	24	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2402	6023020	636124000	571916	806435	0.8819	0.9991	0.9133	0.9987	0.9133	0.9979	0.8964	0.8973	45.3103	00:00:45	163.81	580.01	157.43	158.89	646.27	0.01	0	25113	10763	35876	8942369	18009752	mouse	25	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1891	6023040	630969000	571930	806415	0.881921	0.999094	0.913278	0.998724	0.913278	0.997841	0.896374	0.897326	44.0769	00:00:44	162.99	578.97	159.49	160.46	676.11	0.01	0	25113	10763	35876	8942369	18009752	mouse	25	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2419	6027940	636118000	578136	801512	0.8826	0.9991	0.9125	0.9987	0.9125	0.9979	0.8964	0.8973	40.7339	00:00:40	215	630.92	209.31	210.22	657.76	0.01	0	25113	10763	35876	8942369	18009752	mouse	26	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1884	6027900	630284000	578134	801554	0.882633	0.999084	0.912484	0.99873	0.912484	0.997836	0.896344	0.89731	42.1671	00:00:42	150.99	566.98	146.01	147.27	654.82	0.01	0	25113	10763	35876	8942369	18009752	mouse	26	closed	t	0.947	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2406	6036180	636106000	590182	793274	0.8838	0.9991	0.9109	0.9988	0.9109	0.9979	0.8962	0.8972	40.9344	00:00:40	207.43	623.45	202.7	204.13	651.4	0.01	0	25113	10763	35876	8942369	18009752	mouse	27	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1875	6037120	630736000	590179	792327	0.883984	0.999065	0.910947	0.998745	0.910947	0.997834	0.896272	0.897263	39.6208	00:00:39	211.55	627.57	208.1	209.2	676.14	0.01	0	25113	10763	35876	8942369	18009752	mouse	27	closed	t	0.947	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2409	6037630	636106000	590047	791823	0.8841	0.9991	0.911	0.9988	0.911	0.9979	0.8963	0.8973	43.2166	00:00:43	127.72	543.78	124.21	125.21	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	28	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1909	6037660	630629000	590066	791786	0.884063	0.999065	0.91097	0.998746	0.91097	0.997834	0.896324	0.897315	44.8161	00:00:44	156.27	572.27	151.62	153.06	669.14	0.01	0	25113	10763	35876	8942369	18009752	mouse	28	closed	t	0.951	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2430	6024640	636120000	576236	804811	0.8822	0.9991	0.9127	0.9987	0.9127	0.9979	0.8962	0.8972	53.3222	00:00:53	668.77	1084.71	662.05	664.24	658.44	0.02	0	25113	10763	35876	8942369	18009752	mouse	29	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1888	6024660	630143000	576236	804796	0.882158	0.999086	0.912703	0.998724	0.912703	0.997834	0.896209	0.897171	46.1058	00:00:46	668.86	1084.71	663.37	665	654.52	1.56	0	25113	10763	35876	8942369	18009752	mouse	29	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2428	6024930	636119000	577665	804518	0.8822	0.9991	0.9125	0.9987	0.9125	0.9979	0.8961	0.8971	40.8859	00:00:40	208.44	629.12	206.19	206.49	663.32	0.01	0	25113	10763	35876	8942369	18009752	mouse	30	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1882	6024880	629963000	577663	804570	0.882191	0.999084	0.912509	0.998724	0.912509	0.997831	0.896129	0.897094	40.2294	00:00:40	212.16	628.09	207.48	208.79	661.21	0.01	0	25113	10763	35876	8942369	18009752	mouse	30	closed	t	0.945	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2413	6030700	636113000	583644	798753	0.883	0.9991	0.9118	0.9987	0.9118	0.9979	0.8962	0.8972	42.7637	00:00:42	188.49	604.5	180.99	183	650.15	0.01	0	25113	10763	35876	8942369	18009752	mouse	31	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1894	6031900	630528000	583643	797554	0.883218	0.999075	0.911777	0.998737	0.911777	0.997835	0.896293	0.897271	40.7627	00:00:40	207.38	623.32	200.91	203.15	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	31	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2412	6022900	636124000	572111	806556	0.8819	0.9991	0.9133	0.9987	0.9133	0.9979	0.8964	0.8973	42.4773	00:00:42	193.53	609.66	188.09	189.14	656.32	0.01	0	25113	10763	35876	8942369	18009752	mouse	32	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1908	6022840	631004000	572109	806608	0.881893	0.999094	0.91325	0.998723	0.91325	0.99784	0.896346	0.897298	46.4741	00:00:46	668.31	1083.97	664.6	665.49	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	32	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2439	6042250	636099000	597508	787204	0.8847	0.9991	0.91	0.9988	0.91	0.9978	0.8962	0.8972	47.0979	00:00:47	664.92	1080.52	661.28	662.4	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	33	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1906	6042410	630443000	597537	787044	0.884757	0.999053	0.910009	0.998753	0.910009	0.997829	0.896199	0.897205	47.4939	00:00:47	668.63	1084.3	664.93	665.85	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	33	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2465	6021370	636126000	570730	808079	0.8817	0.9991	0.9134	0.9987	0.9134	0.9979	0.8963	0.8973	40.5052	00:00:40	212.11	628.09	208.19	209.03	663.43	0.01	0	25113	10763	35876	8942369	18009752	mouse	34	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1885	6021360	629220000	570747	808092	0.881675	0.999094	0.91342	0.998717	0.91342	0.997834	0.896316	0.897267	51.8449	00:00:51	668.81	1084.7	665.12	666	674.69	0.02	0	25113	10763	35876	8942369	18009752	mouse	34	closed	t	0.942	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2416	6030120	636114000	582280	799328	0.883	0.9991	0.9119	0.9987	0.9119	0.9979	0.8963	0.8972	40.994	00:00:40	216.26	632.34	208.54	210.36	645.75	0.01	0	25113	10763	35876	8942369	18009752	mouse	35	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1880	6030070	629780000	582275	799379	0.882951	0.999076	0.911941	0.998732	0.911941	0.997832	0.896236	0.897212	39.7276	00:00:39	218.07	634.4	211.52	213	216.64	0.01	0	25113	10763	35876	8942369	18009752	mouse	35	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2413	6023980	636121000	575691	805473	0.8821	0.9991	0.9128	0.9987	0.9128	0.9979	0.8962	0.8972	41.0164	00:00:41	214.43	630.54	210.3	211.36	667.04	0.01	0	25113	10763	35876	8942369	18009752	mouse	36	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1864	6023960	630286000	575691	805493	0.882056	0.999087	0.912769	0.998724	0.912769	0.997834	0.89619	0.89715	40.113	00:00:40	207.31	623.45	201.26	202.44	645.8	0.01	0	25113	10763	35876	8942369	18009752	mouse	36	closed	t	0.945	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2410	6020040	636125000	571550	809413	0.8815	0.9991	0.9133	0.9987	0.9133	0.9979	0.8962	0.8971	43.6386	00:00:43	171.86	587.87	166.2	167.4	653.94	0.01	0	25113	10763	35876	8942369	18009752	mouse	37	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1902	6020990	630648000	571548	808462	0.881621	0.999095	0.913304	0.99872	0.913304	0.997837	0.896233	0.897183	39.2828	00:00:39	219.86	635.82	212.8	214.31	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	37	closed	t	0.949	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2435	6023540	636123000	573360	805907	0.882	0.9991	0.9131	0.9987	0.9131	0.9979	0.8963	0.8973	43.7325	00:00:43	175.23	591.35	167.49	169.27	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	38	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1859	6023490	629574000	573355	805961	0.881987	0.99909	0.913086	0.998721	0.913086	0.997835	0.896311	0.897268	40.5409	00:00:40	209.1	625.12	204.23	205.37	656.67	0.01	0	25113	10763	35876	8942369	18009752	mouse	38	closed	t	0.942	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2409	6028780	636116000	579814	800675	0.8828	0.9991	0.9123	0.9987	0.9123	0.9979	0.8963	0.8973	48.4962	00:00:48	664.97	1080.58	661.27	662.13	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	39	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1875	6029450	629854000	579813	800002	0.88286	0.99908	0.912273	0.998731	0.912273	0.997835	0.896354	0.897325	41.5265	00:00:41	195.74	611.71	191.98	192.85	665.27	0.01	0	25113	10763	35876	8942369	18009752	mouse	39	closed	t	0.947	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2423	6036280	636108000	588215	793167	0.8839	0.9991	0.9112	0.9988	0.9112	0.9979	0.8963	0.8973	48.2776	00:00:48	665.03	1080.63	661.32	662.21	674.46	1.56	0	25113	10763	35876	8942369	18009752	mouse	40	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1885	6036240	630167000	588214	793212	0.883854	0.999067	0.911206	0.998743	0.911206	0.997833	0.896333	0.897322	39.0731	00:00:39	223.29	639.3	219.92	221.03	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	40	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2440	6018030	636129000	566923	811420	0.8812	0.9991	0.9139	0.9987	0.9139	0.9979	0.8963	0.8972	48.667	00:00:48	667.94	1083.54	664.23	665.23	676.09	1.56	0	25113	10763	35876	8942369	18009752	mouse	41	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1901	6018000	629510000	566920	811455	0.881183	0.9991	0.913906	0.998713	0.913906	0.997836	0.896305	0.897246	40.0616	00:00:40	210.3	626.41	204.16	206.21	655.95	0.01	0	25113	10763	35876	8942369	18009752	mouse	41	closed	t	0.947	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2425	6027820	636117000	579442	801628	0.8826	0.9991	0.9123	0.9987	0.9123	0.9979	0.8963	0.8972	43.3698	00:00:43	183.1	599.21	177.43	178.39	656.74	0.01	0	25113	10763	35876	8942369	18009752	mouse	42	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1884	6027800	630390000	579440	801656	0.882618	0.999082	0.912302	0.99873	0.912302	0.997835	0.896246	0.897215	40.9465	00:00:40	193.25	612.1	188.74	189.82	652.73	0.01	0	25113	10763	35876	8942369	18009752	mouse	42	closed	t	0.947	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2426	6036840	636108000	588595	792615	0.8839	0.9991	0.9112	0.9988	0.9112	0.9979	0.8964	0.8973	43.034	00:00:43	191.11	607.2	187.66	188.57	674.46	0.01	0	25113	10763	35876	8942369	18009752	mouse	43	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1891	6036790	629595000	588591	792663	0.883935	0.999066	0.911161	0.998743	0.911161	0.997832	0.896351	0.89734100000000006	40.6509	00:00:40	209.9	625.89	201.94	203.89	645.74	0.01	0	25113	10763	35876	8942369	18009752	mouse	43	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2430	6030180	636113000	583288	799271	0.883	0.9991	0.9118	0.9987	0.9118	0.9979	0.8962	0.8972	43.4496	00:00:43	158.25	574.21	150.36	153.02	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	44	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1906	6030140	630707000	583286	799306	0.882962	0.999076	0.911803	0.998734	0.911803	0.997833	0.896174	0.897151	40.2566	00:00:40	195.38	613.91	190.04	191.22	647.09	0.01	0	25113	10763	35876	8942369	18009752	mouse	44	closed	t	0.949	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2429	6031890	636112000	584371	797562	0.8832	0.9991	0.9117	0.9987	0.9117	0.9979	0.8963	0.8972	40.7383	00:00:40	217.99	634.14	214.6	215.66	676.11	0.01	0	25113	10763	35876	8942369	18009752	mouse	45	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1903	6031920	629956000	584369	797532	0.883222	0.999073	0.911677	0.998736	0.911677	0.997832	0.896244	0.897224	39.5893	00:00:39	218.71	634.79	210.97	213.33	646.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	45	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2406	6022900	636121000	575653	806551	0.8819	0.9991	0.9128	0.9987	0.9128	0.9979	0.8961	0.8971	40.8935	00:00:40	207.23	623.32	200.68	202.1	656.81	0.01	0	25113	10763	35876	8942369	18009752	mouse	46	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1891	6024240	630643000	575651	805210	0.882097	0.999088	0.912779	0.998725	0.912779	0.997836	0.896216	0.897176	43.1347	00:00:43	153.3	569.3	149.77	150.65	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	46	closed	t	0.949	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2424	6029000	636115000	581325	800454	0.8828	0.9991	0.9121	0.9987	0.9121	0.9979	0.8962	0.8972	40.8491	00:00:40	216.21	632.34	212.79	213.75	675.98	0.01	0	25113	10763	35876	8942369	18009752	mouse	47	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1898	6030200	630066000	581324	799250	0.88297	0.999078	0.912074	0.998733	0.912074	0.997834	0.896312	0.897286	42.6856	00:00:42	176.13	592.25	168.31	170.09	1.09	0.01	0	25113	10763	35876	8942369	18009752	mouse	47	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2406	6038710	636105000	591292	790741	0.8842	0.9991	0.9108	0.9988	0.9108	0.9979	0.8963	0.8973	41.0611	00:00:41	205.95	622.02	202.55	203.45	674.61	0.01	0	25113	10763	35876	8942369	18009752	mouse	48	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1845	6038700	630306000	591288	790747	0.884215	0.999063	0.910816	0.998747	0.910816	0.997833	0.896324	0.897319	39.9324	00:00:39	212.47	628.99	205.07	206.94	429.74	0.01	0	25113	10763	35876	8942369	18009752	mouse	48	closed	t	0.944	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2405	6029630	636116000	580007	799823	0.8829	0.9991	0.9122	0.9987	0.9122	0.9979	0.8964	0.8973	42.4791	00:00:42	192.34	608.36	185.47	186.92	646.6	0.01	0	25113	10763	35876	8942369	18009752	mouse	49	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1880	6029690	630425000	580034	799758	0.882896	0.999081	0.912245	0.998733	0.912245	0.997837	0.89636	0.897331	43.183	00:00:43	147.37	563.5	143.92	144.85	676.11	0.01	0	25113	10763	35876	8942369	18009752	mouse	49	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2453	6030550	636113000	583531	798903	0.883	0.9991	0.9118	0.9987	0.9118	0.9979	0.8962	0.8972	46.3387	00:00:46	667.92	1083.52	659.82	661.34	645.75	1.56	0	25113	10763	35876	8942369	18009752	mouse	50	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1892	6031510	629635000	583754	797945	0.883161	0.999074	0.911756	0.998734	0.911756	0.997831	0.896251	0.897231	42.4748	00:00:42	182.05	598.31	175.22	176.77	288.95	0.01	0	25113	10763	35876	8942369	18009752	mouse	50	closed	t	0.943	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2429	6032100	636111000	585016	797352	0.8832	0.9991	0.9116	0.9987	0.9116	0.9979	0.8962	0.8972	46.2898	00:00:46	664.91	1080.51	661.2	662.17	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	51	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1883	6032070	630170000	585015	797384	0.883243	0.999073	0.91159	0.998736	0.91159	0.997832	0.896212	0.897193	47.1807	00:00:47	667.99	1083.65	664.36	665.47	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	51	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2416	6025340	636120000	575828	804113	0.8823	0.9991	0.9128	0.9987	0.9128	0.9979	0.8963	0.8973	42.7206	00:00:42	176.49	592.64	171.53	173.02	651.82	0.01	0	25113	10763	35876	8942369	18009752	mouse	52	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1898	6026030	631000000	575892	803417	0.88236	0.999088	0.912769	0.998728	0.912769	0.997839	0.896347	0.897307	41.0545	00:00:41	189.12	610.43	187.07	187.29	657.62	0.01	0	25113	10763	35876	8942369	18009752	mouse	52	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2440	6036530	636108000	588781	792917	0.8839	0.9991	0.9111	0.9988	0.9111	0.9979	0.8963	0.8973	40.6652	00:00:40	214.98	630.92	212.4	212.9	681.23	0.01	0	25113	10763	35876	8942369	18009752	mouse	53	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1885	6036590	629809000	588776	792859	0.883906	0.999066	0.911133	0.998743	0.911133	0.997832	0.896323	0.897313	54.5238	00:00:54	668.76	1084.68	665.05	666.11	676.13	0.02	0	25113	10763	35876	8942369	18009752	mouse	53	closed	t	0.944	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2416	6020620	636124000	572149	808828	0.8816	0.9991	0.9132	0.9987	0.9132	0.9979	0.8962	0.8971	41.0452	00:00:41	214.87	630.93	211.28	211.9	665.54	0.01	0	25113	10763	35876	8942369	18009752	mouse	54	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1895	6021570	630397000	572148	807880	0.881706	0.999093	0.913228	0.99872	0.913228	0.997836	0.896239	0.897191	49.6293	00:00:49	668.08	1083.74	659.91	662.45	645.93	1.56	0	25113	10763	35876	8942369	18009752	mouse	54	closed	t	0.948	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2450	6035860	636108000	588241	793586	0.8838	0.9991	0.9112	0.9988	0.9112	0.9979	0.8963	0.8973	49.4869	00:00:49	666.93	1084.05	660.35	661.81	651.88	0.05	0	25113	10763	35876	8942369	18009752	mouse	55	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1917	6035860	629738000	588240	793587	0.883799	0.999067	0.911197	0.998741	0.911197	0.997831	0.8963	0.897289	46.4501	00:00:46	668.2	1083.88	664.5	665.56	676.13	1.56	0	25113	10763	35876	8942369	18009752	mouse	55	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2438	6026610	636118000	578526	802843	0.8824	0.9991	0.9124	0.9987	0.9124	0.9979	0.8962	0.8972	45.5346	00:00:45	158.6	574.59	155.05	155.92	674.68	0.01	0	25113	10763	35876	8942369	18009752	mouse	56	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1883	6026550	629819000	578523	802900	0.882436	0.999082	0.912412	0.998727	0.912412	0.997832	0.896206	0.897174	43.2714	00:00:43	171.33	587.48	163.5	165.12	655.04	0.01	0	25113	10763	35876	8942369	18009752	mouse	56	closed	t	0.944	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2424	6020760	636127000	569527	808686	0.8816	0.9991	0.9136	0.9987	0.9136	0.9979	0.8964	0.8973	43.9128	00:00:43	188.79	604.88	180.95	183.62	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	57	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1885	6020720	629792000	569524	808727	0.881582	0.999097	0.913581	0.998718	0.913581	0.997837	0.896349	0.897296	47.9186	00:00:47	666.91	1084.68	660.75	661.8	655.6	1.56	0	25113	10763	35876	8942369	18009752	mouse	57	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2415	6022170	636124000	571892	807281	0.8818	0.9991	0.9133	0.9987	0.9133	0.9979	0.8963	0.8973	43.4919	00:00:43	177.36	593.28	173.83	174.89	676.13	0.01	0	25113	10763	35876	8942369	18009752	mouse	58	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	1877	6022220	630361000	571888	807226	0.881802	0.999094	0.913273	0.998721	0.913273	0.997838	0.89631	0.897262	39.3607	00:00:39	219.84	635.95	212.02	214.81	645.78	0.01	0	25113	10763	35876	8942369	18009752	mouse	58	closed	t	0.946	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2465	6022880	636123000	573225	806571	0.8819	0.9991	0.9131	0.9987	0.9131	0.9979	0.8963	0.8972	41.7458	00:00:41	203.38	619.32	197.12	198.54	650.82	0.01	0	25113	10763	35876	8942369	18009752	mouse	59	open	t	1	0.3	0.7	simple	TRUE	NA	NA	mothur	NA
